Source;Target;Type
1577;2100;Directed
1577;2622;Directed
1577;2987;Directed
1577;6484;Directed
1577;2687;Directed
1577;2300;Directed
1577;10991;Directed
1577;11484;Directed
1577;4181;Directed
1577;2242;Directed
1577;11380;Directed
1577;4284;Directed
1577;11602;Directed
1577;9405;Directed
1577;4873;Directed
1577;4394;Directed
1577;12255;Directed
1577;11343;Directed
1577;9898;Directed
1577;2756;Directed
1577;3009;Directed
1578;3893;Directed
1578;6832;Directed
1578;2419;Directed
1578;13586;Directed
1578;13256;Directed
1578;6797;Directed
1578;6658;Directed
1578;11685;Directed
1578;12229;Directed
1578;8559;Directed
1578;11189;Directed
1578;11380;Directed
1578;8396;Directed
1578;13620;Directed
1578;13693;Directed
1579;12533;Directed
1580;11549;Directed
1580;6053;Directed
1581;5480;Directed
1581;2709;Directed
1581;7751;Directed
1581;8674;Directed
1581;6984;Directed
1582;10183;Directed
9537;3151;Directed
1585;1897;Directed
1585;9436;Directed
1585;4618;Directed
1585;1832;Directed
1585;9737;Directed
1585;7942;Directed
1585;13216;Directed
1585;10489;Directed
1585;8686;Directed
1585;9726;Directed
1585;12355;Directed
1585;3025;Directed
1585;8280;Directed
1585;7551;Directed
1586;3594;Directed
1586;9527;Directed
1586;5151;Directed
1586;8002;Directed
1586;9886;Directed
1587;13372;Directed
1587;4836;Directed
1588;2179;Directed
1588;8248;Directed
1588;10165;Directed
1588;7387;Directed
1588;8409;Directed
1588;7013;Directed
1588;12273;Directed
1589;9957;Directed
1590;9270;Directed
1590;2615;Directed
1590;3722;Directed
1591;10199;Directed
1591;9885;Directed
1592;13800;Directed
1592;7410;Directed
1592;7878;Directed
1592;2253;Directed
1592;5582;Directed
1592;2603;Directed
1592;4895;Directed
1592;7252;Directed
1594;996;Directed
1594;2592;Directed
1594;11931;Directed
1594;7554;Directed
1594;6432;Directed
1594;2988;Directed
1594;13204;Directed
9539;13268;Directed
9539;8437;Directed
9539;9066;Directed
9539;3259;Directed
9539;3147;Directed
9539;3476;Directed
9539;2721;Directed
9539;2871;Directed
9539;6182;Directed
9539;12717;Directed
9539;12416;Directed
9539;5429;Directed
9539;4305;Directed
9539;13798;Directed
9539;10116;Directed
9539;3809;Directed
9539;2635;Directed
9539;9161;Directed
9539;6828;Directed
1596;5376;Directed
1596;11004;Directed
7168;4077;Directed
7168;11988;Directed
7168;4072;Directed
1599;3415;Directed
1599;12930;Directed
1601;6548;Directed
1601;3451;Directed
1601;1876;Directed
1601;2756;Directed
1601;3745;Directed
1603;7199;Directed
1603;3118;Directed
1603;13578;Directed
1603;12405;Directed
1603;12638;Directed
1604;11934;Directed
1604;9893;Directed
1604;4204;Directed
1604;6859;Directed
1604;9538;Directed
1604;13350;Directed
1604;9901;Directed
1604;4901;Directed
1604;4974;Directed
1605;2713;Directed
1605;9004;Directed
1606;7744;Directed
1606;4659;Directed
1606;13857;Directed
1606;3195;Directed
1606;5636;Directed
1606;7894;Directed
1606;12084;Directed
1606;2525;Directed
1606;10884;Directed
1606;11380;Directed
1606;4848;Directed
1606;11080;Directed
1606;4394;Directed
1606;8187;Directed
1606;4819;Directed
1606;9817;Directed
1606;9930;Directed
1606;13276;Directed
1607;2897;Directed
1607;3467;Directed
1607;11380;Directed
1607;1454;Directed
1607;9715;Directed
1607;5407;Directed
1607;12340;Directed
1608;11393;Directed
1608;11421;Directed
1608;6695;Directed
1608;4195;Directed
1608;9716;Directed
1609;3197;Directed
1609;6432;Directed
1609;12925;Directed
1609;12851;Directed
1610;10469;Directed
1610;5105;Directed
1610;4682;Directed
1610;2707;Directed
1610;5994;Directed
1610;8384;Directed
1610;11428;Directed
1610;10259;Directed
1610;12799;Directed
1610;13672;Directed
1610;4148;Directed
1610;10020;Directed
1610;4498;Directed
1611;5975;Directed
1611;8084;Directed
1612;3617;Directed
1613;8789;Directed
1614;2774;Directed
1615;10004;Directed
1615;10961;Directed
1616;654;Directed
1617;13205;Directed
1618;7024;Directed
1618;13956;Directed
1619;11410;Directed
1619;9689;Directed
1620;9375;Directed
1620;13756;Directed
1620;8491;Directed
1620;3907;Directed
1620;7871;Directed
1620;5696;Directed
1620;13830;Directed
1620;8197;Directed
1620;8026;Directed
1620;7665;Directed
1620;6046;Directed
1620;10393;Directed
1620;3789;Directed
1620;3577;Directed
1621;4103;Directed
1621;9297;Directed
1621;13644;Directed
1621;8752;Directed
1621;2045;Directed
1621;9449;Directed
1621;6259;Directed
1621;9632;Directed
1621;3932;Directed
1621;3336;Directed
1621;491;Directed
1621;2586;Directed
1621;3749;Directed
1621;3334;Directed
1621;5557;Directed
1621;12050;Directed
1621;8611;Directed
1621;13202;Directed
1621;12737;Directed
4846;5692;Directed
4846;4920;Directed
4846;8625;Directed
4846;7032;Directed
4846;2720;Directed
4846;9886;Directed
4846;1651;Directed
4846;7952;Directed
4846;11934;Directed
4846;6329;Directed
4846;5297;Directed
4846;6719;Directed
1623;7778;Directed
1623;13042;Directed
1623;6946;Directed
1623;10255;Directed
1623;4890;Directed
1623;4838;Directed
1623;6616;Directed
1623;5362;Directed
1623;2777;Directed
1623;13292;Directed
1623;9935;Directed
1623;13617;Directed
1623;6635;Directed
1623;12488;Directed
1623;4919;Directed
1623;6723;Directed
1623;9158;Directed
1623;11682;Directed
1624;3647;Directed
1624;5662;Directed
1624;4722;Directed
1624;2650;Directed
1624;5294;Directed
1624;6411;Directed
1624;12576;Directed
1624;10480;Directed
1624;3893;Directed
1624;3430;Directed
1624;653;Directed
1624;12585;Directed
1624;3128;Directed
1624;3108;Directed
1624;12229;Directed
1624;7315;Directed
1624;7199;Directed
1624;6808;Directed
1624;9890;Directed
1624;5062;Directed
1624;4610;Directed
1624;2802;Directed
1624;8096;Directed
1624;7106;Directed
1624;13318;Directed
1624;12615;Directed
1624;6280;Directed
1624;5885;Directed
1625;13917;Directed
1625;11099;Directed
1625;10425;Directed
1625;8501;Directed
1625;5879;Directed
1625;5265;Directed
1625;2798;Directed
1625;6029;Directed
5909;6607;Directed
5909;9689;Directed
5909;3321;Directed
5909;10089;Directed
5909;2054;Directed
5909;10268;Directed
5909;9926;Directed
5909;2387;Directed
5909;12063;Directed
5909;4005;Directed
5909;7276;Directed
5909;11836;Directed
5909;12786;Directed
5909;13147;Directed
5909;10611;Directed
5909;5586;Directed
5909;3605;Directed
5909;9547;Directed
5909;13001;Directed
5909;4331;Directed
5909;13346;Directed
5909;2803;Directed
5909;6657;Directed
1626;14016;Directed
1627;2768;Directed
1627;2584;Directed
1627;8371;Directed
1628;8425;Directed
1628;9006;Directed
1629;9886;Directed
1629;12017;Directed
1629;12591;Directed
1629;3109;Directed
1629;12160;Directed
1629;4170;Directed
1630;11290;Directed
1631;5994;Directed
1631;12363;Directed
1631;7202;Directed
1632;12984;Directed
1632;619;Directed
1632;10603;Directed
1632;8782;Directed
1632;12348;Directed
1632;6095;Directed
1632;8156;Directed
1632;1791;Directed
1632;5406;Directed
1632;3148;Directed
8682;6639;Directed
8682;7447;Directed
8682;4778;Directed
8682;728;Directed
8682;6433;Directed
8682;6405;Directed
8682;5753;Directed
8682;6532;Directed
8682;1744;Directed
8682;3034;Directed
8682;6967;Directed
8682;5293;Directed
8682;10779;Directed
8682;9674;Directed
8682;11653;Directed
8682;13889;Directed
8682;14104;Directed
1633;6595;Directed
1634;11934;Directed
1634;6203;Directed
1634;2631;Directed
1634;7268;Directed
1635;6889;Directed
7745;12642;Directed
7745;11348;Directed
7745;10290;Directed
7745;10277;Directed
7745;11095;Directed
1636;10818;Directed
1637;8675;Directed
1637;9270;Directed
1637;12326;Directed
1638;3010;Directed
1638;1707;Directed
1638;11150;Directed
1638;8715;Directed
1638;8441;Directed
1638;5109;Directed
1638;2119;Directed
1638;10486;Directed
1638;8473;Directed
1638;7680;Directed
1638;12732;Directed
1638;12591;Directed
1638;1961;Directed
1638;8543;Directed
1638;1269;Directed
9348;4065;Directed
1639;5957;Directed
1639;3062;Directed
1639;9970;Directed
1640;376;Directed
1640;10115;Directed
1641;7828;Directed
1641;7824;Directed
8078;12912;Directed
8078;1332;Directed
8078;6200;Directed
1643;8431;Directed
1643;3647;Directed
1643;9130;Directed
1643;653;Directed
1643;7341;Directed
1643;13703;Directed
1643;7064;Directed
1643;2849;Directed
1643;5294;Directed
1643;6411;Directed
1643;12576;Directed
1643;5109;Directed
1643;4159;Directed
1643;5039;Directed
1643;8465;Directed
1643;7315;Directed
1643;12123;Directed
1643;6808;Directed
1643;5702;Directed
1643;7495;Directed
1643;7759;Directed
1643;7106;Directed
1643;4610;Directed
1643;2802;Directed
1643;12615;Directed
1643;2752;Directed
1643;5243;Directed
1643;5865;Directed
1643;10674;Directed
1643;10476;Directed
1644;12084;Directed
1644;12774;Directed
1644;12926;Directed
1644;12963;Directed
1644;13302;Directed
1644;3848;Directed
1644;13999;Directed
1644;8171;Directed
1644;813;Directed
1644;12742;Directed
1644;1714;Directed
1645;13117;Directed
1646;6659;Directed
1646;6235;Directed
1646;2163;Directed
1646;12846;Directed
1646;3413;Directed
1646;4845;Directed
1646;1780;Directed
1646;734;Directed
1646;12032;Directed
1646;7932;Directed
1646;2416;Directed
1646;4452;Directed
1647;4227;Directed
1647;10609;Directed
1648;3830;Directed
1648;4782;Directed
1648;3929;Directed
1648;13250;Directed
1648;12438;Directed
1649;1969;Directed
1649;8525;Directed
1650;8658;Directed
1651;13755;Directed
1651;7722;Directed
1651;7335;Directed
1651;10024;Directed
1651;12416;Directed
1651;12265;Directed
1651;5417;Directed
1651;7957;Directed
1651;11084;Directed
1651;10977;Directed
1651;991;Directed
1651;7859;Directed
1651;9823;Directed
1651;10688;Directed
1651;8793;Directed
1651;10937;Directed
1651;13677;Directed
1651;9989;Directed
1651;13190;Directed
1651;4975;Directed
1651;1923;Directed
1651;4390;Directed
1651;7052;Directed
1651;14104;Directed
1651;9105;Directed
1651;698;Directed
1652;2961;Directed
1652;11791;Directed
1652;8807;Directed
1652;8834;Directed
1652;7901;Directed
1652;5410;Directed
1653;4542;Directed
1654;8942;Directed
1654;10739;Directed
1654;7572;Directed
1654;14013;Directed
1654;10847;Directed
1654;12878;Directed
1654;13558;Directed
1654;6369;Directed
1654;7748;Directed
1654;11937;Directed
1654;8653;Directed
1654;10458;Directed
1654;3660;Directed
1654;13199;Directed
1654;2527;Directed
1654;8987;Directed
1654;3977;Directed
1654;628;Directed
1654;11804;Directed
1654;6602;Directed
4853;5945;Directed
4853;2773;Directed
4853;12462;Directed
4853;11134;Directed
4853;7804;Directed
4853;12026;Directed
4853;4738;Directed
4853;3799;Directed
4853;8135;Directed
4853;5657;Directed
1656;13182;Directed
12894;13388;Directed
12894;12326;Directed
12894;13266;Directed
12894;5465;Directed
12894;13210;Directed
12894;3767;Directed
12894;5311;Directed
12894;2455;Directed
12894;8060;Directed
12894;11045;Directed
12894;4790;Directed
12894;11095;Directed
12894;10051;Directed
12894;9886;Directed
12894;3492;Directed
12894;6919;Directed
12894;13147;Directed
12894;6385;Directed
12894;1534;Directed
12894;4502;Directed
12894;8924;Directed
12894;5494;Directed
1657;8601;Directed
1657;13953;Directed
1657;4414;Directed
1657;9807;Directed
1657;5211;Directed
1657;6680;Directed
1657;2558;Directed
1657;4248;Directed
1657;8733;Directed
1657;11903;Directed
1657;11937;Directed
1657;13169;Directed
1657;10288;Directed
1657;12374;Directed
1657;4920;Directed
1657;10065;Directed
1657;4869;Directed
1657;12497;Directed
1657;11440;Directed
1657;7228;Directed
1658;11013;Directed
1658;8571;Directed
1658;7074;Directed
1658;11908;Directed
1658;11934;Directed
1658;9290;Directed
1658;12818;Directed
1658;12390;Directed
1658;6426;Directed
1658;3114;Directed
1658;5569;Directed
1658;4397;Directed
1658;6366;Directed
1658;3711;Directed
1659;9677;Directed
1659;1672;Directed
1659;8334;Directed
1659;8857;Directed
1659;2263;Directed
1659;10054;Directed
1659;13208;Directed
1659;4709;Directed
1659;4521;Directed
1659;11627;Directed
1659;4986;Directed
1659;8449;Directed
1659;9071;Directed
1659;10380;Directed
1659;2286;Directed
1660;2532;Directed
1660;5008;Directed
1660;12352;Directed
1661;3519;Directed
1661;2354;Directed
1661;6386;Directed
1661;4499;Directed
1662;6606;Directed
1664;12972;Directed
1664;2334;Directed
1664;3055;Directed
1664;6997;Directed
1664;4338;Directed
1665;11516;Directed
1665;3652;Directed
1665;9270;Directed
1665;7202;Directed
1665;11428;Directed
1665;5185;Directed
1665;2170;Directed
1665;10448;Directed
1665;8465;Directed
1665;5994;Directed
1666;7502;Directed
1667;12484;Directed
1667;4461;Directed
1667;2821;Directed
1667;10094;Directed
1667;6442;Directed
1667;5328;Directed
1667;5148;Directed
1667;7369;Directed
1667;13829;Directed
1667;5765;Directed
1667;9045;Directed
1667;2848;Directed
1667;2386;Directed
1667;2678;Directed
1667;4972;Directed
1667;4496;Directed
1667;3270;Directed
1667;11656;Directed
1667;12203;Directed
1669;13961;Directed
1669;14066;Directed
1669;6987;Directed
1670;5734;Directed
1670;9055;Directed
1670;12506;Directed
1670;4245;Directed
1670;14076;Directed
1670;7046;Directed
1670;8116;Directed
1670;4008;Directed
1670;10828;Directed
1670;5703;Directed
1670;2318;Directed
1670;4455;Directed
1670;5541;Directed
1670;9870;Directed
1671;795;Directed
1671;5559;Directed
1671;3527;Directed
1672;9677;Directed
1672;8334;Directed
1672;8857;Directed
1672;2263;Directed
1672;10054;Directed
1672;13208;Directed
1672;4709;Directed
1672;4521;Directed
1672;11627;Directed
1672;4986;Directed
1672;8449;Directed
1672;9071;Directed
1672;10380;Directed
1672;2286;Directed
1673;13857;Directed
1673;10383;Directed
1673;12641;Directed
1673;1732;Directed
1673;4348;Directed
1673;7939;Directed
1673;4651;Directed
1673;2610;Directed
1673;10657;Directed
1673;2005;Directed
1673;6509;Directed
1673;9817;Directed
1673;5147;Directed
1673;12244;Directed
1673;4078;Directed
1673;12965;Directed
1673;2143;Directed
1673;5192;Directed
1674;8380;Directed
1675;7711;Directed
1676;13438;Directed
1676;13965;Directed
1676;5658;Directed
1676;11780;Directed
1676;7987;Directed
1676;8293;Directed
1677;3646;Directed
1678;3493;Directed
1678;2260;Directed
1678;8533;Directed
10268;6607;Directed
10268;3321;Directed
10268;2803;Directed
10268;4918;Directed
10268;10762;Directed
10268;11836;Directed
10268;6142;Directed
10268;10611;Directed
10268;13147;Directed
10268;2054;Directed
10268;9926;Directed
10268;2387;Directed
10268;3605;Directed
10268;10089;Directed
10268;7276;Directed
10268;9547;Directed
1680;2859;Directed
1680;7417;Directed
1680;5694;Directed
1681;3037;Directed
1681;12988;Directed
1681;6707;Directed
1681;8351;Directed
1682;3179;Directed
1682;12443;Directed
1682;10800;Directed
1682;7877;Directed
1682;6161;Directed
1683;5545;Directed
1683;10632;Directed
1683;1903;Directed
1683;4329;Directed
1683;9298;Directed
1684;8643;Directed
1685;13703;Directed
1685;3693;Directed
1685;6531;Directed
1685;6357;Directed
1685;7759;Directed
1686;4292;Directed
1686;13182;Directed
1686;10538;Directed
1686;10610;Directed
1686;4072;Directed
1686;4077;Directed
1686;7166;Directed
1686;1807;Directed
1686;2315;Directed
1687;6026;Directed
1687;11225;Directed
1688;12510;Directed
1689;1699;Directed
1689;3257;Directed
1689;5775;Directed
1689;3960;Directed
1689;13895;Directed
1689;10043;Directed
1689;7234;Directed
1689;4411;Directed
1690;7815;Directed
1690;9594;Directed
1690;8273;Directed
1690;12141;Directed
1690;10976;Directed
1690;3020;Directed
1690;8187;Directed
1690;4831;Directed
1690;3585;Directed
1690;13041;Directed
1690;9930;Directed
1690;12607;Directed
1691;9083;Directed
1692;5546;Directed
1692;8437;Directed
1692;10365;Directed
1693;2897;Directed
1693;4247;Directed
1694;11077;Directed
1694;13215;Directed
1695;2924;Directed
1695;11391;Directed
1696;5699;Directed
1696;12443;Directed
1696;11318;Directed
1696;12320;Directed
1696;6161;Directed
1697;8793;Directed
1697;10137;Directed
1697;3609;Directed
1697;9638;Directed
1697;4275;Directed
1697;11281;Directed
1697;6429;Directed
1698;11706;Directed
1698;10878;Directed
